Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 36.50     953.22    1700.00     4.54702   0.000     6.27628    11.34730     2.28098
 36.60     955.44    1700.00     4.54840   0.000     6.27787    11.35117     2.28053
 36.70     957.67    1700.00     4.54979   0.000     6.27955    11.35509     2.28007
 36.80     959.89    1700.00     4.55116   0.000     6.28113    11.35895     2.27962
 36.90     962.11    1700.00     4.55254   0.000     6.28271    11.36281     2.27917
 37.00     964.33    1700.00     4.55392   0.000     6.28429    11.36666     2.27872
 37.10     966.56    1700.00     4.55529   0.000     6.28586    11.37051     2.27827
 37.20     968.78    1700.00     4.55666   0.000     6.28753    11.37441     2.27781
 37.30     971.00    1700.00     4.55804   0.000     6.28910    11.37825     2.27736
 37.40     973.17    1700.00     4.55941   0.000     6.29067    11.38209     2.27691
 37.50     975.35    1700.00     4.56078   0.000     6.29224    11.38591     2.27647
 37.60     977.52    1700.00     4.56215   0.000     6.29380    11.38974     2.27602
 37.70     979.70    1700.00     4.56351   0.000     6.29546    11.39363     2.27557
 37.80     981.87    1700.00     4.56488   0.000     6.29702    11.39744     2.27512
 37.90     984.04    1700.00     4.56625   0.000     6.29857    11.40125     2.27468
 38.00     986.22    1700.00     4.56761   0.000     6.30013    11.40506     2.27423
 38.10     988.39    1700.00     4.56897   0.000     6.30168    11.40886     2.27379
 38.20     990.57    1700.00     4.57033   0.000     6.30333    11.41273     2.27334
 38.30     992.74    1700.00     4.57169   0.000     6.30488    11.41652     2.27290
 38.40     994.91    1700.00     4.57305   0.000     6.30643    11.42031     2.27245
 38.50     997.09    1700.00     4.57441   0.000     6.30797    11.42410     2.27201
 38.60     999.26    1700.00     4.57577   0.000     6.30951    11.42788     2.27157
 38.70    1001.43    1700.00     4.57713   0.000     6.31115    11.43172     2.27113
 38.80    1003.61    1700.00     4.57848   0.000     6.31269    11.43550     2.27069
 38.90    1005.78    1700.00     4.57983   0.000     6.31422    11.43926     2.27025
 39.00    1007.96    1700.00     4.58119   0.000     6.31576    11.44303     2.26981
  0.00       0.00    1700.00     3.15314   0.050     4.17159     7.25841     2.58338
  0.10       5.74    1700.00     3.15834   0.050     4.17913     7.27247     2.58214
  0.20       9.64    1700.00     3.16373   0.050     4.18707     7.28646     2.58092
  0.30      13.55    1700.00     3.17097   0.050     4.19973     7.30858     2.57928
  0.40      17.22    1700.00     3.17914   0.050     4.21462     7.33333     2.57756
  0.50      20.74    1700.00     3.18852   0.050     4.23253     7.36246     2.57566
  0.60      24.26    1700.00     3.19748   0.050     4.24983     7.39395     2.57362
  0.70      27.30    1700.00     3.20112   0.050     4.25420     7.40850     2.57218
  0.80      30.33    1700.00     3.20472   0.050     4.25852     7.42284     2.57076
  0.90      33.35    1700.00     3.20831   0.050     4.26281     7.43700     2.56935
  1.00      36.37    1700.00     3.21186   0.050     4.26705     7.45097     2.56796
  1.10      39.40    1700.00     3.21540   0.050     4.27125     7.46477     2.56659
  1.20      42.39    1700.00     3.21890   0.050     4.27541     7.47840     2.56523
  1.30      45.37    1700.00     3.22239   0.050     4.27952     7.49187     2.56389
  1.40      48.36    1700.00     3.22585   0.050     4.28361     7.50518     2.56255
  1.50      51.34    1700.00     3.22929   0.050     4.28765     7.51835     2.56124
  1.60      54.33    1700.00     3.23271   0.050     4.29165     7.53138     2.55993
  1.70      57.31    1700.00     3.23610   0.050     4.29563     7.54426     2.55864
  1.80      60.30    1700.00     3.23948   0.050     4.29956     7.55702     2.55737
  1.90      63.33    1700.00     3.24284   0.050     4.30346     7.56965     2.55610
  2.00      66.36    1700.00     3.24617   0.050     4.30733     7.58216     2.55485
  2.10      69.39    1700.00     3.24949   0.050     4.31117     7.59455     2.55361
  2.20      72.42    1700.00     3.25279   0.050     4.31498     7.60683     2.55238
  2.30      75.45    1700.00     3.25607   0.050     4.31876     7.61901     2.55116
  2.40      78.48    1700.00     3.26317   0.050     4.32888     7.65151     2.54939
  2.50      81.50    1700.00     3.26940   0.050     4.33761     7.67933     2.54777
  2.60      84.49    1700.00     3.27499   0.050     4.34532     7.70373     2.54627
  2.70      87.48    1700.00     3.28011   0.050     4.35227     7.72559     2.54485
  2.80      90.47    1700.00     3.28484   0.050     4.35858     7.74534     2.54349
  2.90      93.46    1700.00     3.28900   0.050     4.36407     7.76249     2.54219
  3.00      96.45    1700.00     3.29297   0.050     4.36923     7.77855     2.54093
  3.10      99.44    1700.00     3.29679   0.050     4.37412     7.79372     2.53971
  3.20     102.44    1700.00     3.30049   0.050     4.37880     7.80817     2.53851
  3.30     105.43    1700.00     3.30408   0.050     4.38329     7.82200     2.53734
  3.40     108.42    1700.00     3.30758   0.050     4.38763     7.83532     2.53618
  3.50     111.41    1700.00     3.31101   0.050     4.39184     7.84820     2.53505
  3.60     114.40    1700.00     3.31438   0.050     4.39593     7.86070     2.53393
  3.70     117.41    1700.00     3.31769   0.050     4.39992     7.87287     2.53283
  3.80     120.43    1700.00     3.32095   0.050     4.40382     7.88475     2.53173
  3.90     123.45    1700.00     3.32417   0.050     4.40764     7.89638     2.53066
  4.00     126.47    1700.00     3.32735   0.050     4.41139     7.90778     2.52959
  4.10     129.48    1700.00     3.33050   0.050     4.41508     7.91899     2.52853
  4.20     132.50    1700.00     3.33361   0.050     4.41871     7.93001     2.52748
  4.30     135.52    1700.00     3.33670   0.050     4.42229     7.94087     2.52644
  4.40     138.53    1700.00     3.33977   0.050     4.42583     7.95159     2.52541
  4.50     141.55    1700.00     3.34281   0.050     4.42932     7.96217     2.52439
  4.60     144.57    1700.00     3.34583   0.050     4.43277     7.97263     2.52338
  4.70     147.59    1700.00     3.34882   0.050     4.43618     7.98298     2.52237
  4.80     150.60    1700.00     3.35180   0.050     4.43956     7.99323     2.52137
  4.90     153.62    1700.00     3.35477   0.050     4.44291     8.00338     2.52038
  5.00     156.64    1700.00     3.35771   0.050     4.44622     8.01344     2.51940
  5.10     159.66    1700.00     3.36064   0.050     4.44952     8.02342     2.51842
  5.20     162.67    1700.00     3.36356   0.050     4.45278     8.03333     2.51745
  5.30     165.69    1700.00     3.36646   0.050     4.45602     8.04316     2.51649
  5.40     168.71    1700.00     3.36934   0.050     4.45924     8.05292     2.51553
  5.50     171.72    1700.00     3.37222   0.050     4.46243     8.06262     2.51458
  5.60     174.74    1700.00     3.37508   0.050     4.46561     8.07225     2.51363
  5.70     177.76    1700.00     3.37793   0.050     4.46876     8.08183     2.51269
  5.80     180.78    1700.00     3.38076   0.050     4.47190     8.09136     2.51176
  5.90     183.79    1700.00     3.38359   0.050     4.47501     8.10083     2.51083
  6.00     186.79    1700.00     3.38641   0.050     4.47811     8.11025     2.50991
  6.10     189.79    1700.00     3.38921   0.050     4.48120     8.11962     2.50900
  6.20     192.78    1700.00     3.39201   0.050     4.48427     8.12895     2.50809
  6.30     195.77    1700.00     3.39479   0.050     4.48732     8.13823     2.50718
  6.40     198.76    1700.00     3.39757   0.050     4.49036     8.14747     2.50628
  6.50     201.75    1700.00     3.40034   0.050     4.49338     8.15667     2.50539
  6.60     204.74    1700.00     3.40310   0.050     4.49639     8.16583     2.50450
  6.70     207.74    1700.00     3.40585   0.050     4.49939     8.17496     2.50361
  6.80     210.73    1700.00     3.40859   0.050     4.50238     8.18404     2.50273
  6.90     213.72    1700.00     3.41132   0.050     4.50535     8.19309     2.50186
  7.00     216.71    1700.00     3.41405   0.050     4.50832     8.20211     2.50099
  7.10     219.70    1700.00     3.41677   0.050     4.51127     8.21109     2.50012
  7.20     222.63    1700.00     3.41948   0.050     4.51421     8.22004     2.49926
  7.30     225.55    1700.00     3.42218   0.050     4.51714     8.22895     2.49840
  7.40     228.47    1700.00     3.42488   0.050     4.52006     8.23784     2.49755
  7.50     231.40    1700.00     3.42757   0.050     4.52298     8.24670     2.49670
  7.60     234.32    1700.00     3.43026   0.050     4.52588     8.25553     2.49586
  7.70     237.24    1700.00     3.43294   0.050     4.52877     8.26433     2.49502
  7.80     240.16    1700.00     3.43561   0.050     4.53166     8.27310     2.49418
  7.90     243.08    1700.00     3.43828   0.050     4.53454     8.28185     2.49335
  8.00     246.01    1700.00     3.44094   0.050     4.53741     8.29057     2.49253
  8.10     248.93    1700.00     3.44360   0.050     4.54027     8.29926     2.49170
  8.20     251.85    1700.00     3.44625   0.050     4.54313     8.30794     2.49088
  8.30     254.77    1700.00     3.44890   0.050     4.54598     8.31659     2.49007
  8.40     257.69    1700.00     3.45154   0.050     4.54882     8.32521     2.48926
  8.50     260.62    1700.00     3.45418   0.050     4.55166     8.33382     2.48845
  8.60     263.54    1700.00     3.45681   0.050     4.55449     8.34241     2.48764
  8.70     266.45    1700.00     3.45944   0.050     4.55732     8.35097     2.48684
  8.80     269.36    1700.00     3.46207   0.050     4.56014     8.35952     2.48604
  8.90     272.26    1700.00     3.46469   0.050     4.56296     8.36804     2.48525
  9.00     275.16    1700.00     3.46731   0.050     4.56577     8.37655     2.48446
  9.10     278.06    1700.00     3.46993   0.050     4.56858     8.38504     2.48367
  9.20     280.97    1700.00     3.47255   0.050     4.57139     8.39352     2.48289
  9.30     283.87    1700.00     3.47516   0.050     4.57420     8.40198     2.48210
  9.40     286.77    1700.00     3.47777   0.050     4.57700     8.41043     2.48132
  9.50     289.68    1700.00     3.48038   0.050     4.57980     8.41886     2.48055
  9.60     292.58    1700.00     3.48299   0.050     4.58260     8.42728     2.47977
  9.70     295.48    1700.00     3.48560   0.050     4.58541     8.43569     2.47900
  9.80     298.39    1700.00     3.48821   0.050     4.58821     8.44409     2.47824
  9.90     301.29    1700.00     3.49082   0.050     4.59101     8.45248     2.47747
 10.00     304.19    1700.00     3.49342   0.050     4.59381     8.46086     2.47671
 10.10     307.10    1700.00     3.49603   0.050     4.59662     8.46924     2.47595
 10.20     310.00    1700.00     3.49865   0.050     4.59943     8.47761     2.47519
 10.30     312.81    1700.00     3.50126   0.050     4.60224     8.48597     2.47443
 10.40     315.62    1700.00     3.50387   0.050     4.60506     8.49433     2.47367
 10.50     318.44    1700.00     3.50649   0.050     4.60788     8.50269     2.47292
 10.60     321.25    1700.00     3.51011   0.050     4.61976     8.52075     2.47170
 10.70     324.06    1700.00     3.51471   0.050     4.64102     8.54860     2.46996
 10.80     326.88    1700.00     3.51728   0.050     4.64367     8.55653     2.46920
 10.90     329.69    1700.00     3.51985   0.050     4.64632     8.56444     2.46844
 11.00     332.50    1700.00     3.52242   0.050     4.64895     8.57233     2.46769
 11.10     335.31    1700.00     3.52500   0.050     4.65158     8.58021     2.46694
 11.20     338.13    1700.00     3.52757   0.050     4.65419     8.58809     2.46619
 11.30     340.94    1700.00     3.53015   0.050     4.65680     8.59595     2.46544
 11.40     343.75    1700.00     3.53273   0.050     4.65940     8.60380     2.46470
 11.50     346.56    1700.00     3.53532   0.050     4.66199     8.61164     2.46396
 11.60     349.38    1700.00     3.53791   0.050     4.66458     8.61947     2.46322
 11.70     352.19    1700.00     3.54050   0.050     4.66715     8.62729     2.46249
 11.80     355.00    1700.00     3.54310   0.050     4.66972     8.63511     2.46175
 11.90     357.81    1700.00     3.54571   0.050     4.67228     8.64293     2.46102
 12.00     360.62    1700.00     3.54832   0.050     4.67483     8.65074     2.46029
 12.10     363.44    1700.00     3.55095   0.050     4.67737     8.65854     2.45957
 12.20     366.25    1700.00     3.55358   0.050     4.67991     8.66635     2.45885
 12.30     369.06    1700.00     3.55622   0.050     4.68244     8.67416     2.45812
 12.40     371.88    1700.00     3.55888   0.050     4.68497     8.68196     2.45741
 12.50     374.69    1700.00     3.56155   0.050     4.68749     8.68978     2.45669
 12.60     377.50    1700.00     3.56423   0.050     4.69000     8.69759     2.45597
 12.70     380.31    1700.00     3.56693   0.050     4.69250     8.70542     2.45526
 12.80     383.12    1700.00     3.56965   0.050     4.69500     8.71326     2.45455
 12.90     385.94    1700.00     3.57238   0.050     4.69750     8.72111     2.45384
 13.00     388.75    1700.00     3.57514   0.050     4.69999     8.72897     2.45313
 13.10     391.56    1700.00     3.57793   0.050     4.70248     8.73685     2.45243
 13.20     394.38    1700.00     3.58074   0.050     4.70496     8.74476     2.45172
 13.30     397.19    1700.00     3.58358   0.050     4.70744     8.75269     2.45102
 13.40     400.00    1700.00     3.58655   0.050     4.71019     8.76106     2.45028
 13.50     402.78    1700.00     3.61124   0.050     4.77342     8.85914     2.44188
 13.60     405.56    1700.00     3.63801   0.050     4.84332     8.96719     2.43315
